Region,Segment,Sub-segment,Sub-segment 1,Sub-segment 2,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
ASEAN,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,1.9,2.2,2.5,2.8,3.3,3.7,4.3,4.9,5.7,6.6,7.6,8.8,10.1
ASEAN,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,4.2,5.1,6.0,7.2,8.6,10.4,12.4,14.9,17.9,21.5,25.8,30.9,37.1
ASEAN,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,27.3,31.1,35.5,40.4,46.1,52.6,60.2,68.9,78.9,90.5,103.9,119.2,136.7
ASEAN,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,6.3,7.2,8.3,9.5,11.0,12.6,14.6,16.9,19.5,22.6,26.2,30.4,35.2
ASEAN,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,5.1,5.8,6.6,7.5,8.4,9.6,10.9,12.4,14.1,16.1,18.4,20.9,23.9
ASEAN,By Retail Format,Department Stores,Department Stores,Department Stores,3.2,3.6,4.1,4.6,5.1,5.7,6.4,7.2,8.1,9.2,10.3,11.7,13.2
ASEAN,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,5.5,6.4,7.4,8.7,10.1,11.8,13.8,16.2,19.1,22.4,26.4,31.0,36.5
ASEAN,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,2.6,2.9,3.3,3.7,4.1,4.7,5.3,5.9,6.7,7.6,8.6,9.7,11.0
ASEAN,By Country,Singapore,Singapore,Singapore,4.4,5.0,5.8,6.7,7.8,9.0,10.5,12.2,14.1,16.5,19.2,22.3,26.0
ASEAN,By Country,Malaysia,Malaysia,Malaysia,6.6,7.5,8.5,9.7,11.1,12.7,14.6,16.8,19.3,22.2,25.6,29.4,33.9
ASEAN,By Country,Thailand,Thailand,Thailand,13.1,15.1,17.4,20.0,23.1,26.6,30.7,35.4,41.0,47.6,55.2,64.0,74.1
ASEAN,By Country,Indonesia,Indonesia,Indonesia,17.8,20.1,22.8,25.9,29.4,33.5,38.2,43.7,49.9,57.1,65.3,74.8,85.6
ASEAN,By Country,Rest of ASEAN,Rest of ASEAN,Rest of ASEAN,8.3,9.3,10.5,11.9,13.4,15.2,17.1,19.4,22.0,25.1,28.5,32.4,36.8
Singapore,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4
Singapore,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3
Singapore,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2
Singapore,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.0
Singapore,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.5
Singapore,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.4,1.6,1.8,2.0,2.3,2.6
Singapore,By Component,Hardware,Payment Units,Payment Units,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6
Singapore,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,0.5,0.6,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.6,1.8
Singapore,By Component,Hardware,Receipt Printer,Receipt Printer,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.6
Singapore,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.7,0.8,0.9,1.1,1.2
Singapore,By Component,Software,Scanning & Decoding software,Scanning & Decoding software,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.0,1.1
Singapore,By Component,Software,Computer Vision Software,Computer Vision Software,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3
Singapore,By Component,Software,POS & Payment Integration Software,POS & Payment Integration Software,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.0
Singapore,By Component,Software,Store Operations & Workflow Software,Store Operations & Workflow Software,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.5,0.6,0.7,0.8
Singapore,By Component,Software,"Others (Analytics & Dashboard Software, etc.)","Others (Analytics & Dashboard Software, etc.)",0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4
Singapore,By Component,Services,Managed Services,Managed Services,0.3,0.5,0.7,1.0,1.4,1.8,2.4,3.1,3.9,4.9,6.1,7.6,9.4
Singapore,By Component,Services,Professional Services,Professional Services,0.6,0.7,0.8,0.9,1.0,1.1,1.3,1.5,1.7,1.9,2.2,2.5,2.8
Singapore,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,1.5,1.7,2.0,2.3,2.6,3.0,3.4,3.9,4.4,5.1,5.9,6.7,7.7
Singapore,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,1.7,1.9,2.2,2.6,3.0,3.5,4.1,4.7,5.5,6.4,7.4,8.6,10.0
Singapore,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,0.7,0.8,0.9,1.1,1.2,1.4,1.6,1.9,2.2,2.5,2.9,3.4,3.9
Singapore,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,0.2,0.3,0.3,0.4,0.5,0.6,0.7,0.8,1.0,1.2,1.4,1.7,2.0
Singapore,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.4,0.5,0.6,0.7,0.8,1.0
Singapore,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,0.1,0.1,0.2,0.2,0.3,0.3,0.4,0.5,0.6,0.7,0.9,1.1,1.4
Singapore,By Model Type,Cash Model,Cash Model,Cash Model,1.4,1.6,1.8,2.1,2.4,2.7,3.0,3.5,4.0,4.5,5.2,6.0,6.8
Singapore,By Model Type,Cashless Model,Cashless Model,Cashless Model,3.0,3.5,4.0,4.7,5.5,6.4,7.4,8.7,10.2,11.9,14.0,16.4,19.2
Singapore,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),3.9,4.4,5.1,5.9,6.8,7.8,9.0,10.4,12.0,13.9,16.1,18.6,21.6
Singapore,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.5,0.5,0.6,0.7,0.9
Singapore,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,0.4,0.4,0.5,0.6,0.8,0.9,1.1,1.4,1.7,2.0,2.5,3.0,3.6
Singapore,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,2.4,2.8,3.2,3.8,4.3,5.0,5.8,6.7,7.8,9.0,10.5,12.2,14.2
Singapore,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,0.6,0.7,0.8,0.9,1.0,1.2,1.4,1.6,1.9,2.3,2.6,3.1,3.6
Singapore,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.1,1.2,1.4,1.7,1.9,2.2
Singapore,By Retail Format,Department Stores,Department Stores,Department Stores,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.0,1.2,1.4
Singapore,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,0.5,0.5,0.6,0.8,0.9,1.1,1.2,1.5,1.8,2.1,2.5,3.0,3.5
Singapore,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.1
Malaysia,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.5
Malaysia,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4
Malaysia,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2
Malaysia,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,0.3,0.3,0.3,0.4,0.4,0.5,0.6,0.6,0.7,0.8,1.0,1.1,1.2
Malaysia,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.9
Malaysia,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,0.8,0.9,1.0,1.1,1.3,1.4,1.6,1.8,2.1,2.4,2.7,3.0,3.4
Malaysia,By Component,Hardware,Payment Units,Payment Units,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.6,0.6,0.7,0.8,0.9
Malaysia,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.7,1.9,2.1,2.3
Malaysia,By Component,Hardware,Receipt Printer,Receipt Printer,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.8,0.9
Malaysia,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.9,1.0,1.1,1.3,1.5,1.6
Malaysia,By Component,Software,Scanning & Decoding software,Scanning & Decoding software,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.9,1.0,1.1,1.3,1.4,1.6
Malaysia,By Component,Software,Computer Vision Software,Computer Vision Software,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4
Malaysia,By Component,Software,POS & Payment Integration Software,POS & Payment Integration Software,0.3,0.4,0.4,0.5,0.6,0.6,0.7,0.8,0.9,1.1,1.2,1.4,1.5
Malaysia,By Component,Software,Store Operations & Workflow Software,Store Operations & Workflow Software,0.3,0.3,0.3,0.4,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.3
Malaysia,By Component,Software,"Others (Analytics & Dashboard Software, etc.)","Others (Analytics & Dashboard Software, etc.)",0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.5,0.5
Malaysia,By Component,Services,Managed Services,Managed Services,0.8,1.0,1.3,1.6,2.1,2.6,3.2,4.0,4.9,5.9,7.2,8.8,10.7
Malaysia,By Component,Services,Professional Services,Professional Services,1.0,1.1,1.3,1.4,1.6,1.8,2.0,2.3,2.6,3.0,3.4,3.9,4.4
Malaysia,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,2.2,2.5,2.8,3.1,3.5,4.0,4.5,5.1,5.8,6.6,7.4,8.4,9.5
Malaysia,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,2.5,2.9,3.3,3.7,4.2,4.8,5.6,6.4,7.3,8.4,9.6,11.1,12.7
Malaysia,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,1.0,1.1,1.3,1.5,1.7,1.9,2.2,2.5,2.8,3.2,3.7,4.2,4.8
Malaysia,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,0.4,0.5,0.6,0.7,0.9,1.0,1.2,1.4,1.7,2.0,2.3,2.7,3.2
Malaysia,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,0.2,0.2,0.3,0.3,0.4,0.5,0.5,0.7,0.8,1.0,1.1,1.4,1.7
Malaysia,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,0.2,0.2,0.3,0.3,0.4,0.5,0.6,0.8,0.9,1.1,1.4,1.7,2.1
Malaysia,By Model Type,Cash Model,Cash Model,Cash Model,2.1,2.3,2.6,2.9,3.3,3.8,4.2,4.8,5.4,6.1,6.9,7.8,8.8
Malaysia,By Model Type,Cashless Model,Cashless Model,Cashless Model,4.5,5.2,5.9,6.8,7.8,9.0,10.4,12.0,13.9,16.1,18.7,21.6,25.0
Malaysia,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),5.7,6.5,7.3,8.3,9.4,10.7,12.2,14.0,15.9,18.2,20.8,23.7,27.1
Malaysia,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,0.2,0.3,0.3,0.4,0.4,0.5,0.6,0.6,0.7,0.8,1.0,1.1,1.3
Malaysia,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,0.6,0.8,0.9,1.1,1.3,1.5,1.8,2.2,2.7,3.2,3.8,4.6,5.5
Malaysia,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,3.6,4.1,4.7,5.4,6.1,7.0,8.0,9.2,10.5,12.0,13.8,15.8,18.1
Malaysia,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,0.8,0.9,1.1,1.2,1.4,1.6,1.9,2.2,2.5,2.9,3.4,3.9,4.6
Malaysia,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,0.7,0.7,0.8,0.9,1.1,1.2,1.4,1.6,1.8,2.1,2.4,2.7,3.1
Malaysia,By Retail Format,Department Stores,Department Stores,Department Stores,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.9,1.0,1.2,1.3,1.5
Malaysia,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,0.8,0.9,1.0,1.2,1.4,1.6,1.9,2.2,2.6,3.1,3.7,4.3,5.1
Malaysia,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.9,1.0,1.2,1.3,1.5
Thailand,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4
Thailand,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,1.2,1.4,1.5,1.7,1.9,2.1,2.3,2.5,2.8,3.2,3.5,4.0,4.4
Thailand,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6
Thailand,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,0.6,0.7,0.8,0.9,1.0,1.1,1.3,1.5,1.7,1.9,2.2,2.5,2.8
Thailand,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,0.3,0.4,0.4,0.5,0.6,0.6,0.7,0.8,1.0,1.1,1.3,1.5,1.7
Thailand,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,1.7,1.9,2.2,2.5,2.8,3.2,3.6,4.1,4.7,5.3,6.0,6.8,7.7
Thailand,By Component,Hardware,Payment Units,Payment Units,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.9,1.0,1.1,1.3
Thailand,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,1.4,1.6,1.8,1.9,2.1,2.3,2.6,2.8,3.1,3.5,3.9,4.3,4.7
Thailand,By Component,Hardware,Receipt Printer,Receipt Printer,0.4,0.5,0.5,0.5,0.6,0.7,0.7,0.8,0.9,0.9,1.0,1.1,1.3
Thailand,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",0.7,0.8,0.9,1.0,1.1,1.3,1.4,1.6,1.8,2.0,2.3,2.6,2.9
Thailand,By Component,Software,Scanning & Decoding software,Scanning & Decoding software,0.8,0.9,1.0,1.1,1.2,1.4,1.5,1.7,1.9,2.2,2.5,2.8,3.1
Thailand,By Component,Software,Computer Vision Software,Computer Vision Software,0.2,0.2,0.3,0.3,0.3,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.1
Thailand,By Component,Software,POS & Payment Integration Software,POS & Payment Integration Software,0.7,0.8,0.9,1.0,1.1,1.3,1.4,1.6,1.9,2.1,2.4,2.8,3.1
Thailand,By Component,Software,Store Operations & Workflow Software,Store Operations & Workflow Software,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.3,1.5,1.7,2.0,2.2,2.5
Thailand,By Component,Software,"Others (Analytics & Dashboard Software, etc.)","Others (Analytics & Dashboard Software, etc.)",0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.7,0.8,0.9,1.1
Thailand,By Component,Services,Managed Services,Managed Services,1.3,1.9,2.5,3.3,4.3,5.5,6.9,8.6,10.7,13.3,16.4,20.2,24.8
Thailand,By Component,Services,Professional Services,Professional Services,2.1,2.3,2.6,3.0,3.4,3.9,4.4,5.0,5.7,6.5,7.4,8.4,9.6
Thailand,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,4.3,4.9,5.6,6.3,7.2,8.2,9.3,10.6,12.0,13.7,15.6,17.8,20.3
Thailand,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,5.0,5.8,6.7,7.7,8.8,10.2,11.7,13.5,15.6,18.0,20.9,24.1,27.8
Thailand,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,2.2,2.5,2.8,3.2,3.7,4.2,4.8,5.5,6.3,7.2,8.3,9.5,10.9
Thailand,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,0.8,1.0,1.2,1.4,1.7,2.0,2.3,2.8,3.3,3.9,4.6,5.5,6.5
Thailand,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,0.4,0.5,0.6,0.7,0.8,1.0,1.2,1.4,1.7,2.1,2.6,3.1,3.8
Thailand,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,0.4,0.5,0.6,0.8,0.9,1.1,1.4,1.7,2.1,2.6,3.2,3.9,4.8
Thailand,By Model Type,Cash Model,Cash Model,Cash Model,4.0,4.6,5.2,5.9,6.7,7.5,8.5,9.7,11.0,12.5,14.3,16.2,18.5
Thailand,By Model Type,Cashless Model,Cashless Model,Cashless Model,9.1,10.5,12.2,14.2,16.4,19.1,22.1,25.7,30.0,35.0,40.9,47.7,55.7
Thailand,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),11.3,12.9,14.8,17.0,19.4,22.3,25.5,29.3,33.7,38.8,44.8,51.6,59.4
Thailand,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,0.6,0.6,0.7,0.9,1.0,1.1,1.3,1.5,1.8,2.1,2.4,2.8,3.2
Thailand,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,1.3,1.5,1.8,2.2,2.7,3.2,3.8,4.6,5.5,6.7,8.0,9.6,11.6
Thailand,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,7.2,8.3,9.6,11.0,12.7,14.6,16.7,19.3,22.3,25.8,29.8,34.5,39.9
Thailand,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,1.5,1.8,2.1,2.4,2.8,3.2,3.8,4.4,5.1,6.0,7.0,8.2,9.5
Thailand,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,1.4,1.6,1.9,2.1,2.4,2.8,3.2,3.6,4.2,4.8,5.5,6.3,7.3
Thailand,By Retail Format,Department Stores,Department Stores,Department Stores,0.9,1.0,1.1,1.2,1.4,1.6,1.8,2.0,2.3,2.6,3.0,3.4,3.9
Thailand,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,1.4,1.6,1.9,2.3,2.7,3.1,3.7,4.4,5.2,6.2,7.3,8.7,10.3
Thailand,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,0.7,0.8,0.9,1.0,1.1,1.3,1.5,1.7,1.9,2.2,2.5,2.8,3.2
Indonesia,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,0.5,0.6,0.6,0.7,0.8,0.8,0.9,1.0,1.1,1.2,1.3,1.5,1.6
Indonesia,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,1.3,1.5,1.6,1.8,2.0,2.2,2.4,2.7,2.9,3.3,3.6,4.0,4.5
Indonesia,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.6
Indonesia,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,1.0,1.1,1.2,1.4,1.6,1.8,2.0,2.3,2.6,3.0,3.4,3.9,4.4
Indonesia,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.0,1.2,1.3,1.5,1.8,2.0
Indonesia,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,2.3,2.6,3.0,3.4,3.8,4.3,4.8,5.4,6.1,6.9,7.8,8.9,10.0
Indonesia,By Component,Hardware,Payment Units,Payment Units,0.5,0.6,0.6,0.7,0.8,0.8,0.9,1.0,1.2,1.3,1.4,1.6,1.8
Indonesia,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,2.1,2.3,2.5,2.8,3.0,3.3,3.6,4.0,4.4,4.9,5.3,5.8,6.4
Indonesia,By Component,Hardware,Receipt Printer,Receipt Printer,0.8,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.7,1.8,2.0,2.2
Indonesia,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",1.0,1.1,1.2,1.3,1.5,1.7,1.9,2.1,2.4,2.6,3.0,3.3,3.8
Indonesia,By Component,Software,Scanning & Decoding software,Scanning & Decoding software,0.9,1.0,1.1,1.3,1.4,1.6,1.8,2.0,2.2,2.4,2.7,3.1,3.4
Indonesia,By Component,Software,Computer Vision Software,Computer Vision Software,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.1,1.2
Indonesia,By Component,Software,POS & Payment Integration Software,POS & Payment Integration Software,0.8,0.9,1.0,1.1,1.3,1.4,1.6,1.8,2.1,2.3,2.7,3.0,3.4
Indonesia,By Component,Software,Store Operations & Workflow Software,Store Operations & Workflow Software,0.6,0.6,0.7,0.8,0.9,1.1,1.2,1.4,1.6,1.8,2.0,2.3,2.6
Indonesia,By Component,Software,"Others (Analytics & Dashboard Software, etc.)","Others (Analytics & Dashboard Software, etc.)",0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.4
Indonesia,By Component,Services,Managed Services,Managed Services,2.5,3.1,3.7,4.6,5.6,6.8,8.4,10.2,12.3,14.8,17.8,21.3,25.5
Indonesia,By Component,Services,Professional Services,Professional Services,2.4,2.7,3.0,3.5,3.9,4.4,5.0,5.6,6.4,7.3,8.3,9.4,10.6
Indonesia,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,6.3,7.0,7.9,8.8,9.8,11.0,12.4,14.0,15.7,17.7,19.9,22.4,25.2
Indonesia,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,6.6,7.5,8.5,9.7,11.0,12.5,14.3,16.3,18.6,21.3,24.3,27.8,31.7
Indonesia,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,2.9,3.3,3.7,4.2,4.8,5.4,6.1,6.9,7.8,8.9,10.1,11.4,13.0
Indonesia,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,1.0,1.1,1.3,1.6,1.8,2.2,2.5,3.0,3.5,4.1,4.8,5.7,6.6
Indonesia,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,0.5,0.6,0.7,0.8,0.9,1.1,1.3,1.6,1.9,2.3,2.8,3.4,4.0
Indonesia,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,0.5,0.6,0.7,0.9,1.1,1.3,1.6,1.9,2.3,2.8,3.4,4.2,5.0
Indonesia,By Model Type,Cash Model,Cash Model,Cash Model,5.6,6.2,7.0,7.8,8.8,9.8,11.0,12.3,13.8,15.6,17.5,19.7,22.1
